UID,ApplicationDate,Amount,Term,EmploymentType,LoanPurpose,Success,ALL_AgeOfOldestAccount,ALL_AgeOfYoungestAccount,ALL_Count,ALL_CountActive,ALL_CountClosedLast12Months,ALL_CountDefaultAccounts,ALL_CountOpenedLast12Months,ALL_CountSettled,ALL_MeanAccountAge,ALL_SumCurrentOutstandingBal,ALL_SumCurrentOutstandingBalExcMtg,ALL_TimeSinceMostRecentDefault,ALL_WorstPaymentStatusActiveAccounts
7757701,15/10/2020,20000,48,Employed - part time,Debt comsolidation,0,154,13,15,10,1,0,0,5,82.67,49593,13279,-1,0
7758163,15/10/2020,1500,18,Employed - full time,Car,0,104,7,40,6,0,3,2,34,44.55,1675,1675,-1,7
7758331,15/10/2020,2000,36,Employed - full time,Home Improvements,0,200,1,13,12,1,6,3,1,49.62,44071,5096,-1,7
7759279,15/10/2020,10000,54,Employed - full time,Car,0,249,2,8,7,0,2,3,1,53.88,10300,10300,-1,7
7759618,15/10/2020,20000,36,Employed - full time,Debt consolidation,0,234,2,20,16,2,0,2,4,101.75,388859,24919,-1,0
7760716,15/10/2020,1000,12,Retired,Short time cash,0,225,1,54,12,6,6,2,42,49.85,20089,7420,-1,7
7764811,15/10/2020,18000,60,Employed - full time,Car,0,134,3,27,8,4,0,3,19,51.7,101284,13647,-1,0
7768791,15/10/2020,1000,24,Employed - full time,Holidat,0,120,8,4,4,0,1,1,0,48.0,431,431,-1,7
7770685,16/10/2020,3000,24,Employed - full time,Home improvement,0,63,6,3,2,0,0,1,1,35.0,88,88,-1,0
7771688,16/10/2020,1000,24,Employed - full time,debt consolidation,0,180,0,20,14,2,1,4,6,44.0,17249,17249,-1,0
7772270,16/10/2020,10000,60,Self employed,consolodation,0,277,7,29,16,3,1,2,13,71.57,73888,17034,-1,0
7772511,16/10/2020,4500,36,Employed - full time,Car purchase,0,205,21,10,8,0,4,0,2,67.6,8186,8186,-1,7
7772739,16/10/2020,2000,24,Employed - full time,Furniture,0,95,9,16,14,0,0,2,2,29.88,16727,16727,-1,0
7773616,16/10/2020,15000,60,Employed - full time,Consolodation,0,191,12,24,12,0,0,0,12,80.5,130473,33649,-1,0
7779249,16/10/2020,10000,36,Employed - full time,Consolidation,0,70,16,6,4,1,0,0,2,37.0,1566,1566,-1,0
7779635,16/10/2020,10000,36,Employed - part time,Boiler,0,69,10,9,8,0,0,1,1,30.33,761,761,-1,0
7781990,16/10/2020,1200,12,Self employed,Pay bills car insurance,0,158,2,9,9,0,5,1,0,57.33,1905,1905,-1,7
7786362,16/10/2020,10000,48,Employed - full time,Tyres and car service,0,48,5,9,7,0,0,3,2,16.44,6709,6709,-1,0
7786428,16/10/2020,1100,12,Employed - full time,home improvement,0,110,2,15,13,1,7,2,2,55.33,4604,4604,-1,7
7789950,16/10/2020,3000,24,Employed - full time,New csr,0,287,3,25,11,2,2,7,14,53.28,24045,24045,-1,7
7791260,16/10/2020,14500,48,Employed - full time,Car,0,145,4,24,14,1,9,1,10,46.88,5000,5000,-1,7
7793142,16/10/2020,2000,18,Employed - full time,nessecities,0,241,15,6,3,1,2,0,3,73.0,1735,1735,-1,7
7794537,16/10/2020,12000,36,Employed - full time,Car,0,155,0,22,14,1,0,5,8,48.45,25282,25282,-1,0
7796708,16/10/2020,10000,60,Employed - full time,House move,0,222,46,10,7,0,0,0,3,96.2,1414,1414,-1,0
7796993,16/10/2020,7000,24,Employed - full time,Catalogue,0,163,9,7,7,0,1,1,0,88.29,115748,4408,-1,7
7797947,16/10/2020,5000,36,Employed - full time,100,0,205,4,15,13,1,7,4,2,55.87,9882,9882,-1,7
7797962,16/10/2020,4000,24,Employed - full time,Car,0,100,20,21,12,4,11,0,9,28.38,8971,8971,-1,7
7798204,16/10/2020,3000,30,Employed - full time,Debt consolidation,1,166,7,14,12,2,1,4,2,40.93,16004,16004,-1,7
7802294,16/10/2020,15000,60,Employed - full time,Home Improvement,0,236,0,17,9,1,0,3,8,71.29,283807,10682,-1,0
7802396,16/10/2020,13000,48,Employed - full time,vet bill,0,212,3,16,9,0,0,1,7,66.12,15616,15616,-1,0
7803655,16/10/2020,10000,60,Self employed,Car,0,43,40,2,1,0,0,0,1,41.5,0,0,-1,0
7805257,17/10/2020,1000,24,Employed - full time,Home Improvments,0,137,8,15,9,0,7,1,6,56.93,2250,2250,-1,7
7807401,17/10/2020,5000,36,Employed - full time,house improvements,1,286,13,25,11,2,0,0,14,108.64,1100,1100,-1,0
7808990,17/10/2020,10000,48,Employed - full time,Home improvement,0,231,5,25,18,3,0,5,7,61.36,209728,63369,-1,0
7809073,17/10/2020,3000,18,Employed - part time,Car,1,124,4,20,12,2,0,1,8,47.25,14362,14362,-1,0
7809694,17/10/2020,5000,36,Employed - full time,Home,1,765,13,14,8,1,0,0,6,164.43,35226,35226,-1,0
7810282,17/10/2020,800,12,Employed - full time,unexpected expenses,0,156,6,20,16,1,2,4,4,28.55,5852,5852,-1,7
7810584,17/10/2020,16000,48,Employed - full time,Work vehicle,0,355,3,33,16,3,0,4,17,105.82,237959,7702,-1,0
7811205,17/10/2020,1000,12,Employed - full time,Consolidation,0,259,2,30,15,3,6,4,15,52.9,6018,6018,-1,7
7811746,17/10/2020,7500,60,Employed - full time,car,0,217,0,17,7,1,0,1,10,124.12,127948,15529,-1,0
7812666,17/10/2020,1000,24,Employed - full time,Home Improvments,0,28,23,2,2,0,1,0,0,25.5,368,368,-1,7
7813974,17/10/2020,5100,60,Employed - full time,Car,1,328,10,14,6,1,0,1,8,72.79,5292,5292,-1,0
7817148,17/10/2020,11000,48,Employed - full time,Car loan,0,273,21,9,6,0,0,0,3,87.44,94222,1823,-1,0
7817682,17/10/2020,5000,48,Employed - full time,Car,0,75,21,6,2,0,2,0,4,40.17,1284,1284,-1,7
7818278,17/10/2020,1000,60,Employed - full time,New settee,0,171,7,19,13,1,4,3,6,41.32,27225,27225,-1,7
7818310,17/10/2020,5000,36,Employed - full time,Home Improvements,0,74,0,25,24,0,1,2,1,35.76,21720,21720,-1,7
7818516,17/10/2020,1000,12,Employed - full time,Household items,0,149,14,19,12,0,9,0,7,30.42,14002,14002,-1,7
7820931,17/10/2020,9000,60,Employed - full time,Debts,0,133,2,60,12,20,0,4,48,29.32,19333,19333,-1,0
7821937,17/10/2020,10000,60,Employed - full time,Wedding,0,155,4,13,8,0,2,1,5,72.92,11699,11699,-1,7
7822816,17/10/2020,2000,18,Employed - full time,Repaying family member,0,136,5,13,9,0,0,1,4,44.46,12467,12467,-1,0
7825136,17/10/2020,7000,30,Employed - full time,Consolidate,0,276,8,25,14,5,0,4,11,98.76,238352,44026,-1,0
7825746,17/10/2020,6000,60,Employed - full time,Car,0,282,13,51,26,0,10,0,25,68.71,174575,23450,-1,7
7828029,18/10/2020,4000,24,Employed - full time,To sort out my current debts,0,21,13,2,2,0,0,0,0,17.0,0,0,-1,0
7828535,18/10/2020,8000,60,Employed - full time,Home Improvements,0,275,5,33,15,4,0,2,18,77.27,221090,18989,-1,0
7829612,18/10/2020,7000,24,Employed - full time,pay loan and debts off,0,169,2,25,9,2,0,5,16,43.0,20121,20121,-1,0
7831619,18/10/2020,1000,12,Employed - full time,Driving,0,86,2,19,10,4,4,4,9,39.63,4792,4792,-1,7
7831804,18/10/2020,9500,60,Employed - full time,Car,0,213,10,12,5,2,0,1,7,99.08,19438,19438,-1,0
7833273,18/10/2020,10000,48,Employed - full time,car,0,299,2,4,4,0,0,1,0,123.75,5773,5773,-1,0
7833382,18/10/2020,3500,48,Employed - full time,Home improvement,0,192,7,19,8,2,0,3,11,59.11,13755,13755,-1,0
7834475,18/10/2020,14000,48,Employed - full time,Car purchase,0,270,0,10,8,1,1,2,2,65.2,3394,3394,-1,7
7837022,18/10/2020,5000,48,Employed - part time,Consolidation,0,127,0,15,12,0,3,4,3,43.53,14389,14389,-1,7
7837865,18/10/2020,5000,12,Employed - full time,Bathroom refit,0,27,9,3,2,1,0,1,1,18.67,0,0,-1,0
7838084,18/10/2020,3000,36,Employed - full time,emergency,0,51,7,5,4,0,0,1,1,26.4,1217,1217,-1,0
7839677,18/10/2020,8000,48,Employed - full time,car bill,0,117,4,14,8,2,8,2,6,47.43,2739,2739,-1,7
7840038,18/10/2020,10000,36,Employed - full time,Home Improvements,0,210,9,10,8,0,1,3,2,74.9,1721,1721,-1,7
7841752,18/10/2020,7000,48,Employed - full time,Car,1,309,1,25,15,2,0,5,10,66.24,156028,15266,-1,0
7841798,18/10/2020,15000,48,Employed - full time,Consolidation,0,112,7,9,6,2,0,2,3,29.0,15497,15497,-1,0
7843255,18/10/2020,5000,12,Employed - full time,Home improvements,0,101,14,22,21,0,15,0,1,63.09,10681,10681,-1,7
7845274,18/10/2020,10000,36,Employed - full time,Car,0,411,38,11,7,1,0,0,4,175.18,0,0,-1,0
7845421,18/10/2020,12800,60,Employed - full time,New van,0,262,15,13,10,1,0,0,3,112.31,156431,5177,-1,2
7845427,18/10/2020,6000,60,Self employed,Cosmetic surgery,0,65,13,6,3,2,0,0,3,30.5,875,875,-1,0
7846399,18/10/2020,2500,36,Employed - full time,Debt consolidation,0,228,2,13,12,0,0,4,1,79.23,7602,7602,-1,1
7851145,19/10/2020,6000,60,Employed - full time,consolidation,0,73,1,41,17,12,6,18,24,22.95,7117,7117,-1,7
7851835,19/10/2020,10000,60,Self employed,Debt Consolidation,0,112,6,22,15,0,1,3,7,36.77,9007,9007,-1,0
7851853,19/10/2020,15000,60,Employed - full time,Debt consolidation,0,155,33,17,6,3,0,0,11,81.12,189619,36208,-1,0
7853029,19/10/2020,3000,36,Employed - full time,other,1,212,9,29,11,3,0,2,18,76.45,151257,15932,-1,0
7853361,19/10/2020,15000,60,Employed - full time,Consolidation,0,287,7,16,7,4,0,3,9,68.56,55325,55325,-1,0
7853558,19/10/2020,7000,60,Employed - full time,home refurbishment,0,114,10,26,12,4,0,1,14,49.08,157811,26187,-1,0
7854163,19/10/2020,5000,48,Employed - full time,Improving,1,142,3,15,6,5,0,5,9,36.2,181955,7824,-1,0
7854512,19/10/2020,5000,60,Retired,Home improvement,0,176,9,20,18,0,0,5,2,33.45,19186,19186,-1,0
7856503,19/10/2020,10000,36,Employed - full time,HOUSEHOLD IMPROVEMENTS,0,112,1,25,15,1,4,5,10,35.48,68714,2586,-1,0
7856632,19/10/2020,10000,36,Employed - full time,Car,0,51,47,4,4,0,0,0,0,48.25,3924,3924,-1,0
7859033,19/10/2020,2000,24,Employed - full time,Car,0,95,24,3,2,1,1,0,1,48.33,0,0,-1,0
7862024,19/10/2020,18000,48,Employed - full time,Car,0,155,8,10,6,1,0,2,4,66.6,130248,0,-1,0
7862128,19/10/2020,11000,36,Employed - full time,Consolidate other debt,0,145,4,12,8,0,0,2,4,50.67,356818,12724,-1,0
7862715,19/10/2020,10000,36,Employed - full time,House improvements,0,376,2,18,15,1,0,3,3,104.33,107689,2048,-1,0
7863138,19/10/2020,5000,48,Employed - part time,Pay off old car and buy a new one,1,138,28,9,5,1,0,0,4,82.22,190448,3189,-1,0
7863875,19/10/2020,6500,48,Self employed,Car,0,49,10,4,4,0,1,1,0,36.0,5451,5451,-1,7
7864739,19/10/2020,8000,60,Self employed,Car,0,80,12,21,6,1,0,0,15,46.71,17348,17348,-1,0
7865363,19/10/2020,7000,36,Employed - full time,Deposit on a house,1,165,10,21,10,3,0,1,11,58.95,231343,21532,-1,0
7865936,19/10/2020,10000,60,Employed - full time,Consolidation,0,83,20,17,7,1,0,0,10,47.12,22353,22353,-1,0
7866229,19/10/2020,3000,24,Employed - full time,Car,0,203,19,16,13,0,4,0,3,57.75,12963,12963,-1,7
7866984,19/10/2020,6500,48,Employed - full time,Car,0,235,12,14,8,2,4,0,6,141.57,3392,3392,-1,7
7867053,19/10/2020,3000,48,Employed - full time,Season ticket,0,185,3,30,24,2,0,3,6,49.53,20576,20576,-1,0
7867525,19/10/2020,10000,36,Employed - full time,Home improvement,0,96,8,34,10,7,0,1,24,54.15,11414,11414,-1,0
7868433,19/10/2020,6000,60,Employed - full time,Pay off Credit cards,0,133,6,22,16,1,7,3,6,48.45,9930,9930,-1,7
7869551,19/10/2020,3000,48,Employed - full time,Home Improvement,0,211,16,17,4,5,6,0,13,92.71,3835,3835,-1,7
7871681,19/10/2020,16000,60,Employed - full time,Debt consolidation,0,173,2,22,9,2,0,4,13,59.68,32762,32762,-1,0
7871682,19/10/2020,12000,60,Employed - full time,Car,0,203,3,5,4,0,0,1,1,60.6,182801,1402,-1,0
7873925,19/10/2020,1000,12,Employed - full time,car and pay of credit card,0,125,14,17,12,2,0,0,5,47.47,11722,11722,-1,0
7875447,20/10/2020,10000,60,Employed - full time,Motorbike,0,446,11,16,8,2,0,1,8,94.88,87241,11994,-1,0
7875775,20/10/2020,1000,12,Employed - full time,Child Care,0,177,7,45,9,5,0,10,36,42.6,13763,13763,-1,0
7876525,20/10/2020,1000,24,Employed - full time,Consolidation and home improvements,0,235,5,71,27,3,21,3,44,45.84,37126,37126,-1,7
7878049,20/10/2020,20000,60,Employed - full time,debt consolidation,0,305,2,32,16,2,0,2,16,74.75,55460,55460,-1,0
7879168,20/10/2020,10000,60,Retired,Wedding,0,519,9,11,7,1,0,3,4,111.55,4804,4804,-1,0
7879721,20/10/2020,4000,24,Employed - full time,vehicle purchase,1,111,1,10,3,4,0,3,7,38.6,222,222,-1,0
7879913,20/10/2020,5000,24,Employed - full time,Consolidation,0,97,6,24,19,1,0,5,5,36.29,22413,22413,-1,0
7883625,20/10/2020,3000,36,Employed - full time,new car,0,182,6,24,16,0,15,4,8,49.62,7345,7345,-1,7
7884019,20/10/2020,2000,18,Employed - full time,car,0,295,4,17,13,2,8,2,4,73.82,15904,15904,-1,7
7885910,20/10/2020,11000,60,Employed - full time,"Holiday, car, debt consolidation",0,220,7,12,7,2,0,2,5,65.42,106682,14078,-1,0
7890421,20/10/2020,10000,36,Employed - full time,car,0,41,20,28,20,0,8,0,8,27.21,6907,6907,-1,7
7890645,20/10/2020,10000,60,Employed - full time,Home Improvments,0,98,2,12,7,1,0,4,5,39.67,23464,23464,-1,0
7891575,20/10/2020,12000,60,Employed - full time,Car,0,170,19,11,6,1,0,0,5,86.0,231380,8028,-1,0
7891694,20/10/2020,6000,60,Employed - part time,credit card,1,206,27,13,11,0,0,0,2,89.62,7886,7886,-1,0
7893000,20/10/2020,5000,30,Employed - full time,Car,0,114,6,7,6,0,4,1,1,71.71,16581,16581,-1,7
7894185,20/10/2020,3000,24,Employed - full time,Clear credit cards,0,72,5,7,6,0,0,4,1,20.71,4185,4185,-1,0
7894924,20/10/2020,10000,24,Retired,debt consiladtion,0,241,4,33,22,0,1,3,11,78.48,27341,27341,-1,0
7895935,20/10/2020,5000,36,Employed - full time,Consolidation,0,98,2,12,10,1,0,2,2,36.17,52500,52500,-1,0
7896413,20/10/2020,5000,24,Employed - full time,Car,0,84,13,9,7,0,5,0,2,43.86,1966,1966,-1,7
7899985,20/10/2020,8000,60,Employed - full time,car,0,999,8,9,8,0,2,1,1,241.89,14023,14023,-1,7
7903727,20/10/2020,20000,60,Employed - full time,Consolidation,0,211,4,14,10,0,0,1,4,90.29,146315,27714,-1,0
7904288,20/10/2020,2000,24,Employed - full time,Car Purchase,0,159,13,13,11,1,9,0,2,50.85,2305,2305,-1,7
7905445,20/10/2020,10000,36,Employed - full time,emergency,0,149,3,46,13,1,0,6,33,54.65,243714,45902,-1,0
7905920,20/10/2020,10000,48,Employed - full time,Car,0,336,2,14,6,2,0,1,8,85.29,52048,52048,-1,0
7905930,20/10/2020,1500,60,Employed - full time,Redecorating n carpet full house,0,104,10,28,17,1,5,5,11,41.89,192062,38264,-1,7
7906452,20/10/2020,13000,48,Employed - full time,car,0,289,24,10,4,2,0,0,6,139.3,122428,224,-1,0
7906723,20/10/2020,2000,36,Employed - full time,Home Improvments,0,82,2,52,14,3,7,2,38,47.67,8723,8723,-1,7
7906992,20/10/2020,15000,60,Employed - full time,Consolidation,0,362,13,25,13,1,0,0,12,109.04,170909,20209,-1,0
7907338,20/10/2020,6500,48,Employed - full time,Car repair,0,60,6,4,3,1,1,1,1,32.0,446,446,-1,0
7908675,20/10/2020,2000,12,Employed - full time,Car loan,1,194,8,10,7,2,0,1,3,60.7,19626,19626,-1,0
7909977,21/10/2020,15000,60,Employed - full time,Home improvements,0,177,2,23,16,2,0,3,7,68.48,304984,44448,-1,0
7910829,21/10/2020,4000,48,Employed - full time,Flights,0,70,3,20,10,4,0,9,10,26.25,12266,12266,-1,1
7912188,21/10/2020,4000,48,Employed - full time,Medical reasons,0,299,2,13,9,3,0,4,4,70.23,48810,10797,-1,0
7917089,21/10/2020,3000,36,Employed - full time,Home Improvements,0,198,1,26,16,4,5,9,10,43.31,6826,6826,-1,7
7920332,21/10/2020,3500,24,Employed - full time,Consolidate other debts,0,218,7,18,12,0,0,3,6,91.17,131582,20102,-1,0
7920631,21/10/2020,4500,36,Employed - full time,Unexpected expense,0,681,11,6,4,0,0,1,2,236.0,11604,11604,-1,0
7920965,21/10/2020,6500,48,Employed - part time,Car,0,133,8,9,5,0,0,1,4,63.0,0,0,-1,0
7921839,21/10/2020,15000,54,Employed - full time,debt,0,241,25,14,8,1,0,0,6,101.43,15390,15390,-1,0
7922757,21/10/2020,1000,36,Employed - full time,Consolidation,0,186,3,9,7,0,4,2,2,61.22,4531,4531,-1,7
7925372,21/10/2020,1000,24,Employed - full time,debt consolidation,0,90,1,44,13,4,7,6,31,48.02,8332,8332,-1,7
7925540,21/10/2020,14000,48,Employed - full time,car,0,365,9,14,8,0,0,1,6,89.86,7901,7901,-1,0
7926647,21/10/2020,10000,60,Employed - full time,Debt consolidation,0,371,31,9,7,0,0,0,2,190.22,186261,17993,-1,0
7927307,21/10/2020,3000,60,Employed - full time,Buy bime,0,7,7,1,1,0,0,1,0,7.0,0,0,-1,0
7927668,21/10/2020,12000,36,Employed - part time,home improvements,0,247,3,16,8,0,0,1,8,81.06,137488,12276,-1,0
7927999,21/10/2020,10000,54,Employed - full time,Clear credit cards,0,178,36,5,4,1,1,0,1,111.0,140352,130,-1,7
7928696,21/10/2020,4000,24,Employed - full time,Debt Consolidation,0,50,2,17,12,2,1,4,5,18.65,3743,3743,-1,7
7928842,21/10/2020,1000,24,Employed - part time,Debt Consolidation,0,21,3,3,3,0,0,2,0,11.33,865,865,-1,0
7929833,21/10/2020,5000,60,Employed - full time,debts,1,169,5,23,8,1,0,2,15,57.35,6316,6316,-1,0
7930122,21/10/2020,2000,24,Employed - full time,Rhinoplasty,0,211,12,15,10,0,0,0,5,66.33,82734,7879,-1,1
7930869,21/10/2020,2000,24,Employed - full time,Credit card consolidation,0,55,13,13,11,1,5,0,2,33.0,2045,2045,-1,7
7931082,21/10/2020,10000,54,Employed - full time,Car,0,235,18,31,17,2,13,0,14,54.13,28942,28942,-1,7
7932382,21/10/2020,10000,60,Employed - full time,new car,0,110,12,6,3,3,0,0,3,49.0,0,0,-1,0
7934094,21/10/2020,1500,12,Employed - full time,Other,0,184,5,67,12,13,4,8,55,34.52,7399,7399,-1,7
7935118,21/10/2020,4000,24,Employed - full time,pay off car loan,1,110,7,23,13,1,1,3,10,50.43,23165,23165,-1,0
7938906,21/10/2020,8000,60,Employed - full time,Car,0,96,5,16,8,3,0,3,8,31.31,8058,8058,-1,3
7939136,21/10/2020,1000,12,Employed - full time,Car,0,149,1,105,23,5,8,9,82,48.29,8264,8264,-1,7
7940306,21/10/2020,1000,12,Self employed,Consolidation,0,26,15,3,1,1,0,0,2,20.5,3317,3317,-1,0
7943612,22/10/2020,4000,48,Employed - full time,Household,0,95,2,6,5,1,0,3,1,32.5,49,49,-1,0
7944947,22/10/2020,4000,48,Employed - full time,New bed,0,45,10,7,7,0,0,1,0,27.57,0,0,-1,0
7944968,22/10/2020,1000,24,Retired,Consolidating depts,0,197,7,26,14,5,6,2,12,67.96,9823,9823,-1,7
7946641,22/10/2020,4000,48,Employed - full time,"bills,car,home stuff",1,156,4,17,7,3,0,1,10,72.71,169716,17680,-1,0
7947490,22/10/2020,4000,48,Employed - full time,Home furnishings decorating,1,135,17,11,8,0,0,0,3,59.0,3452,3452,-1,0
7948020,22/10/2020,10000,36,Employed - full time,house,0,203,1,46,26,4,0,7,20,55.04,165426,27726,-1,0
7948668,22/10/2020,6500,60,Employed - full time,car,0,5,5,1,1,0,0,1,0,5.0,375,375,-1,0
7952073,22/10/2020,4000,24,Employed - full time,residential site fee,0,81,9,41,12,3,11,3,29,37.12,3147,3147,-1,7
7953502,22/10/2020,1500,36,Employed - full time,motorcycle purchase,0,163,3,5,3,1,1,1,2,61.8,8973,8973,-1,7
7954554,22/10/2020,2500,24,Employed - full time,car,0,110,4,16,9,3,5,3,7,47.75,2693,2693,-1,7
7954721,22/10/2020,4000,24,Self employed,Consolidation,0,225,1,13,8,0,2,2,5,62.15,14861,14861,-1,7
7956884,22/10/2020,3000,36,Employed - full time,Holiday,0,82,4,21,16,2,0,4,5,38.43,33985,33985,-1,0
7958407,22/10/2020,5000,24,Employed - full time,debt consolidation,0,145,7,27,13,6,0,4,14,30.78,20603,20603,-1,0
7958990,22/10/2020,15000,48,Employed - full time,consolodation,0,33,12,4,2,1,1,0,2,20.75,1293,1293,-1,0
7959689,22/10/2020,15000,60,Employed - full time,debt consolidation,0,280,2,28,15,1,0,1,13,83.5,180478,45655,-1,0
7959749,22/10/2020,7000,36,Employed - part time,car,1,247,3,11,9,1,0,2,2,89.36,35215,1817,-1,0
7959800,22/10/2020,13000,60,Employed - full time,Home improvement,0,227,2,29,12,5,0,4,17,43.59,113046,17540,-1,0
7959813,22/10/2020,1000,12,Employed - full time,Consolidation,0,71,1,17,9,4,0,6,8,25.82,16749,16749,-1,0
7960429,22/10/2020,8000,36,Employed - full time,Car loan,0,181,14,31,11,1,1,0,20,74.35,64853,10966,-1,7
7962942,22/10/2020,1000,60,Employed - full time,Consolidated,1,154,1,16,8,2,0,2,8,56.69,111842,8618,-1,0
7964609,22/10/2020,4000,24,Employed - full time,consolidation,0,260,8,12,9,1,1,1,3,57.25,6988,6988,-1,0
7965776,22/10/2020,3000,12,Employed - full time,haus,0,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
7965999,22/10/2020,5000,12,Employed - full time,Car,0,134,22,23,10,0,6,0,13,61.96,11863,11863,-1,7
7966049,22/10/2020,14500,60,Employed - full time,Loan,1,85,13,7,5,0,1,0,2,54.86,17856,17856,-1,0
7971158,22/10/2020,2500,30,Employed - full time,Consolidation credit cards,1,206,15,14,10,1,0,0,4,86.79,2429,2429,-1,0
7971250,22/10/2020,1000,12,Employed - full time,Debt consolidation,0,72,1,96,16,19,0,20,80,19.75,6832,6832,-1,0
7971432,22/10/2020,10250,48,Employed - full time,Debts,0,765,11,19,13,0,0,1,6,111.26,30108,30108,-1,0
7971654,23/10/2020,16000,48,Employed - full time,Car,0,96,3,14,10,0,0,2,4,35.07,15917,15917,-1,1
7973171,23/10/2020,4000,48,Employed - full time,emergency,0,147,52,6,3,2,1,0,3,97.5,40,40,-1,7
7973300,23/10/2020,4000,48,Employed - full time,Baby,0,105,16,16,5,5,0,0,11,28.56,834,834,-1,1
7973804,23/10/2020,4000,48,Employed - full time,Baby,1,385,45,7,4,0,0,0,3,155.71,404,404,-1,0
7974076,23/10/2020,4000,48,Employed - part time,unexpected pay,0,157,20,15,9,0,0,0,6,68.53,14607,14607,-1,0
7974311,23/10/2020,4000,48,Employed - full time,2 months travel.,1,234,9,9,8,1,0,2,1,50.78,104101,1717,-1,0
7974792,23/10/2020,20000,60,Employed - full time,Debt consolidation,0,150,6,15,10,0,0,1,5,61.93,219785,23054,-1,0
7977959,23/10/2020,8000,48,Employed - full time,Car Loan,0,102,1,12,6,2,0,2,6,44.33,3890,3890,-1,0
7979208,23/10/2020,10000,36,Employed - full time,House work,0,148,4,26,8,8,0,3,18,48.15,29542,29542,-1,0
7981837,23/10/2020,16000,36,Employed - full time,Debts,0,765,21,11,7,0,0,0,4,180.64,15506,15506,-1,0
7982195,23/10/2020,6000,36,Employed - full time,Debts,0,135,67,3,3,0,0,0,0,96.67,1927,1927,-1,0
7983372,23/10/2020,20000,60,Employed - full time,Credit cards other bills,0,88,2,24,12,7,0,5,12,23.5,129135,28144,-1,0
7984183,23/10/2020,6600,60,Employed - full time,Debt Consolidation,0,151,1,17,8,4,0,5,9,46.35,6543,6543,-1,0
7984400,23/10/2020,6000,48,Employed - full time,Car,0,127,4,6,4,0,0,1,2,66.67,1946,1946,-1,0
7985517,23/10/2020,10000,48,Employed - full time,Car,0,228,137,6,5,0,0,0,1,170.67,196009,28317,-1,6
7990141,23/10/2020,4500,48,Employed - full time,Pay off car,1,99,3,13,12,0,0,2,1,35.92,4606,4606,-1,0
7991681,23/10/2020,17500,60,Employed - full time,Consolidation,0,157,7,21,12,3,0,3,9,61.67,116040,21845,-1,0
7993691,23/10/2020,5000,24,Employed - full time,Vets bills,0,200,1,17,7,4,1,2,10,56.47,6861,6861,-1,7
7995679,23/10/2020,3000,36,Employed - full time,to paymoney i owe to someone else,0,96,18,8,7,0,3,0,1,38.5,2798,2798,-1,7
7996311,23/10/2020,14000,60,Employed - full time,car,0,204,7,9,6,2,0,1,3,66.44,65797,5244,-1,0
7997170,23/10/2020,10000,36,Employed - full time,home improvement,0,109,1,15,11,1,0,2,4,46.87,20226,20226,-1,2
7997372,23/10/2020,7000,60,Employed - full time,cover other debts,0,230,3,19,12,1,2,3,7,65.58,14008,14008,-1,7
7997497,23/10/2020,1000,12,Employed - full time,renovation,0,82,4,5,3,1,1,2,2,37.2,2,2,-1,0
7997582,23/10/2020,1000,12,Employed - full time,deposit/rent for house,0,1,1,2,2,0,0,2,0,1.0,150,150,-1,0
7997601,23/10/2020,4300,24,Employed - full time,Consolidate other loads,0,153,1,27,10,7,4,5,17,52.89,4525,4525,-1,0
7998067,24/10/2020,6500,48,Employed - full time,Car,0,196,4,18,10,1,3,1,8,55.0,3370,3370,-1,7
